,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor
419,59,59,1380,40339000.0,1,1.0,1.0,1.0,0,0
420,59,80,1394,53750000.0,2,1.0,1.0,1.0,2,5
421,59,90,1390,40000000.0,2,1.0,1.0,0.0,4,4
422,59,120,1400,43333000.0,2,1.0,1.0,1.0,9,9
423,67,115,1400,53904000.0,2,1.0,1.0,1.0,2,2
424,59,103,1393,50874000.0,2,1.0,1.0,1.0,3,3
425,59,120,1394,45000000.0,3,1.0,1.0,1.0,2,2
426,59,101,1394,43069000.0,2,1.0,1.0,1.0,4,5
427,59,59,1394,42881000.0,1,1.0,1.0,0.0,4,4
428,59,90,1395,50000000.0,2,1.0,1.0,1.0,4,4
429,59,87,1392,33908000.0,1,1.0,0.0,1.0,0,4
430,59,71,1395,49296000.0,2,1.0,1.0,1.0,4,4
431,59,76,1394,42105000.0,2,1.0,1.0,1.0,3,3
432,59,132,1390,50000000.0,3,1.0,1.0,1.0,1,5
433,59,76,1382,36316000.0,2,0.0,1.0,1.0,1,1
434,59,64,1380,39844000.0,2,0.0,1.0,0.0,4,4
435,59,88,1386,39773000.0,2,1.0,1.0,1.0,1,1
436,59,80,1394,44375000.0,2,1.0,1.0,1.0,3,3
437,59,82,1386,42683000.0,2,1.0,1.0,1.0,2,2
438,59,126,1398,55000000.0,3,1.0,1.0,1.0,9,12
439,59,112,1385,47232000.0,2,1.0,1.0,1.0,2,2
440,59,63,1387,35698000.0,1,0.0,1.0,1.0,1,4
441,59,85,1386,40000000.0,2,1.0,1.0,1.0,2,2
442,59,87,1388,44253000.0,2,1.0,1.0,1.0,5,5
443,59,95,1392,42105000.0,2,1.0,1.0,1.0,1,1
444,59,101,1397,46634000.0,2,1.0,1.0,1.0,3,3
445,59,106,1388,43396000.0,2,1.0,1.0,1.0,1,5
446,59,61,1386,36803000.0,2,0.0,1.0,1.0,1,4
447,59,72,1396,49167000.0,2,1.0,1.0,1.0,3,5
448,59,106,1392,46698000.0,2,1.0,1.0,1.0,1,1
449,59,51,1380,35294000.0,1,0.0,0.0,1.0,4,4
450,59,62,1386,36290000.0,1,0.0,1.0,1.0,1,4
451,59,93,1393,45161000.0,2,1.0,1.0,1.0,5,5
452,59,100,1395,44000000.0,2,1.0,1.0,1.0,3,5
453,59,103,1388,33981000.0,2,1.0,1.0,1.0,7,7
454,59,62,1389,42742000.0,1,0.0,1.0,1.0,2,2
455,59,133,1385,54135000.0,3,1.0,1.0,1.0,2,5
456,59,103,1388,41262000.0,2,1.0,1.0,1.0,3,5
457,59,67,1386,44627000.0,2,1.0,1.0,1.0,1,1
458,59,157,1392,55000000.0,3,1.0,1.0,1.0,1,4
459,59,64,1383,40625000.0,2,1.0,1.0,0.0,1,1
460,59,76,1399,46711000.0,2,1.0,1.0,1.0,4,5
461,59,66,1400,50000000.0,1,1.0,1.0,1.0,1,1
462,59,102,1382,41667000.0,3,1.0,1.0,1.0,4,4
463,59,106,1388,42264000.0,2,1.0,1.0,1.0,3,5
464,59,76,1381,37500000.0,2,0.0,1.0,1.0,1,1
465,59,67,1383,37612000.0,2,0.0,0.0,1.0,0,0
466,59,80,1393,44375000.0,2,1.0,1.0,1.0,3,3
467,59,100,1390,52500000.0,2,1.0,1.0,0.0,1,5
468,59,60,1380,31667000.0,1,0.0,1.0,1.0,4,4
469,59,76,1382,43421000.0,2,1.0,1.0,1.0,1,1
470,59,180,1395,41111000.0,3,1.0,1.0,1.0,4,4
471,59,67,1380,39552000.0,2,0.0,1.0,1.0,1,1
472,59,94,1392,46277000.0,2,1.0,1.0,1.0,1,1
473,59,70,1385,45000000.0,2,1.0,1.0,1.0,5,5
474,59,115,1386,43000000.0,3,0.0,1.0,1.0,1,4
475,59,80,1377,36500000.0,2,0.0,1.0,1.0,2,4
476,59,80,1398,55000000.0,2,1.0,1.0,0.0,1,1
477,59,77,1391,50649000.0,2,1.0,1.0,1.0,2,5
478,59,75,1395,48000000.0,2,1.0,1.0,1.0,3,3
479,67,90,1398,51111000.0,2,1.0,1.0,1.0,5,5
480,59,68,1388,43971000.0,2,1.0,1.0,1.0,1,1
481,59,60,1392,51167000.0,1,1.0,1.0,1.0,1,1
482,59,100,1393,39000000.0,2,1.0,1.0,1.0,3,3
483,59,73,1398,49315000.0,2,1.0,1.0,1.0,4,4
484,59,75,1400,60000000.0,2,1.0,1.0,1.0,2,2
485,59,74,1380,37838000.0,2,0.0,1.0,1.0,4,4
486,59,92,1390,44565000.0,2,1.0,1.0,1.0,4,4
487,59,85,1382,30000000.0,2,1.0,1.0,1.0,1,1
488,59,90,1385,33333000.0,2,0.0,0.0,1.0,1,4
489,59,55,1378,47273000.0,2,0.0,1.0,1.0,1,1
490,59,110,1399,50000000.0,3,1.0,1.0,1.0,1,5
491,59,59,1382,44831000.0,1,1.0,1.0,1.0,0,6
492,59,74,1393,48649000.0,2,1.0,1.0,1.0,4,4
493,59,74,1397,48649000.0,2,1.0,1.0,1.0,1,1
494,59,89,1380,34831000.0,1,1.0,1.0,1.0,11,12
495,59,71,1381,42958000.0,2,0.0,1.0,1.0,1,1
496,59,80,1385,40000000.0,2,1.0,1.0,0.0,5,5
497,59,76,1391,48421000.0,2,1.0,1.0,1.0,2,2
498,59,75,1384,41333000.0,2,1.0,1.0,1.0,5,5
499,59,67,1382,40000000.0,2,0.0,0.0,1.0,1,4
500,59,62,1375,37500000.0,1,0.0,1.0,1.0,2,4
501,59,58,1382,40517000.0,1,0.0,0.0,1.0,1,1
502,59,118,1400,50847000.0,2,1.0,1.0,0.0,1,5
503,59,120,1394,45833000.0,3,1.0,1.0,1.0,2,5
504,59,65,1395,44615000.0,1,1.0,1.0,1.0,3,6
505,59,116,1385,55172000.0,2,1.0,0.0,1.0,5,5
506,59,79,1382,40000000.0,2,0.0,1.0,1.0,0,0
507,59,61,1382,36066000.0,1,0.0,0.0,1.0,1,1
508,59,65,1391,52769000.0,1,1.0,1.0,1.0,5,5
509,59,71,1396,48592000.0,2,1.0,1.0,1.0,4,4
510,59,68,1397,54412000.0,1,1.0,1.0,1.0,5,5
511,59,79,1384,45570000.0,2,1.0,1.0,1.0,5,5
512,59,58,1390,43793000.0,1,1.0,1.0,1.0,7,7
513,59,114,1389,51754000.0,2,1.0,1.0,1.0,2,2
514,59,82,1392,51220000.0,2,1.0,1.0,1.0,4,4
515,59,73,1392,43836000.0,2,1.0,1.0,1.0,5,5
516,59,77,1392,48052000.0,2,1.0,1.0,1.0,2,2
517,59,93,1400,60000000.0,2,1.0,1.0,1.0,1,1
518,59,95,1392,48947000.0,2,1.0,1.0,1.0,4,5
519,59,100,1387,41000000.0,2,0.0,1.0,1.0,1,4
520,59,75,1397,48667000.0,2,1.0,1.0,1.0,3,3
521,59,70,1386,42857000.0,2,1.0,1.0,1.0,5,5
522,59,100,1397,54000000.0,2,1.0,1.0,1.0,4,4
523,59,65,1384,41538000.0,2,1.0,1.0,1.0,1,4
524,59,95,1386,44211000.0,2,1.0,1.0,1.0,2,4
525,59,75,1385,45320000.0,2,0.0,1.0,1.0,2,2
526,59,68,1392,47000000.0,2,1.0,1.0,1.0,2,2
527,59,190,1400,60000000.0,3,1.0,1.0,1.0,4,4
528,59,70,1391,50000000.0,2,1.0,1.0,1.0,1,5
529,59,150,1400,62667000.0,3,1.0,1.0,1.0,3,3
530,59,94,1392,44681000.0,2,1.0,1.0,1.0,1,5
531,59,62,1400,51613000.0,1,1.0,1.0,1.0,10,23
532,59,59,1383,44915000.0,1,1.0,1.0,1.0,1,1
533,59,75,1396,48000000.0,2,1.0,1.0,1.0,4,4
534,59,80,1393,54375000.0,2,1.0,1.0,1.0,2,2
535,59,99,1395,43939000.0,2,1.0,1.0,1.0,4,5
536,59,95,1393,48947000.0,2,1.0,1.0,1.0,4,5
537,59,57,1394,44737000.0,1,1.0,1.0,0.0,5,5
538,59,111,1387,37838000.0,2,1.0,1.0,1.0,1,4
539,59,67,1400,53134000.0,1,1.0,1.0,1.0,2,2
540,59,75,1395,48000000.0,2,1.0,1.0,1.0,4,4
541,59,95,1389,47368000.0,2,1.0,1.0,1.0,5,5
542,59,95,1392,49474000.0,2,1.0,1.0,1.0,4,4
543,59,63,1400,55000000.0,1,1.0,1.0,1.0,10,10
544,59,80,1400,52500000.0,2,1.0,1.0,1.0,3,3
545,59,65,1386,36923000.0,1,0.0,1.0,1.0,2,27
546,59,115,1400,53913000.0,2,1.0,1.0,1.0,1,1
547,59,45,1381,53111000.0,1,0.0,1.0,1.0,1,1
548,59,57,1393,45088000.0,1,1.0,1.0,1.0,5,5
549,59,142,1400,59859000.0,3,1.0,1.0,1.0,1,1
550,59,54,1381,40741000.0,1,0.0,0.0,1.0,1,1
551,59,98,1390,48469000.0,2,1.0,1.0,1.0,1,1
552,59,72,1394,49861000.0,2,1.0,1.0,1.0,4,4
553,59,60,1394,51667000.0,1,1.0,1.0,1.0,3,3
554,59,60,1394,50833000.0,1,1.0,1.0,1.0,1,1
555,59,59,1390,50847000.0,1,1.0,1.0,1.0,1,1
556,59,116,1400,52586000.0,2,1.0,1.0,1.0,1,5
557,59,49,1383,42857000.0,1,0.0,0.0,1.0,1,1
558,59,97,1381,40722000.0,2,1.0,1.0,1.0,1,5
559,59,58,1395,44828000.0,1,1.0,1.0,1.0,5,5
560,59,80,1400,52500000.0,2,1.0,1.0,1.0,3,5
561,59,77,1383,42857000.0,2,1.0,1.0,1.0,1,1
562,59,70,1400,55714000.0,1,1.0,1.0,1.0,9,9
563,59,100,1390,40000000.0,2,0.0,1.0,1.0,1,4
564,59,92,1383,35870000.0,2,0.0,1.0,1.0,4,4
565,59,60,1380,37167000.0,1,0.0,0.0,1.0,1,1
566,59,55,1400,59000000.0,1,1.0,1.0,1.0,2,5
567,59,98,1393,47143000.0,2,1.0,1.0,1.0,1,5
568,59,74,1386,46149000.0,2,0.0,1.0,1.0,2,2
569,59,97,1389,48969000.0,2,1.0,1.0,1.0,4,4
570,59,57,1398,41228000.0,1,1.0,1.0,1.0,4,5
571,59,60,1393,51667000.0,1,1.0,1.0,1.0,1,1
572,59,69,1397,48116000.0,2,1.0,1.0,1.0,4,4
573,59,118,1395,46178000.0,3,1.0,1.0,1.0,2,2
574,59,87,1398,48276000.0,2,1.0,1.0,1.0,2,6
575,59,63,1380,36508000.0,1,0.0,1.0,1.0,4,4
576,59,44,1382,50000000.0,1,0.0,0.0,1.0,1,1
577,59,100,1400,53500000.0,2,1.0,1.0,1.0,2,4
578,59,72,1397,47917000.0,2,1.0,1.0,1.0,4,4
579,59,106,1400,55566000.0,2,1.0,1.0,1.0,2,5
580,59,79,1383,45570000.0,2,1.0,1.0,1.0,5,5
581,59,67,1400,53881000.0,1,1.0,1.0,1.0,3,3
582,59,114,1399,55702000.0,2,1.0,1.0,1.0,5,5
583,59,55,1385,43455000.0,1,1.0,1.0,1.0,1,1
584,59,61,1395,46721000.0,1,1.0,1.0,1.0,1,1
585,59,70,1385,34286000.0,1,0.0,1.0,1.0,2,3
586,59,78,1380,39103000.0,2,0.0,1.0,1.0,1,1
587,59,180,1395,42000000.0,3,1.0,1.0,1.0,3,3
588,59,75,1397,46800000.0,2,1.0,1.0,1.0,1,1
589,59,60,1383,44667000.0,1,1.0,1.0,1.0,1,1
590,59,98,1395,44388000.0,2,1.0,1.0,1.0,3,5
591,59,73,1393,48630000.0,2,1.0,1.0,1.0,4,4
592,59,80,1396,48125000.0,2,1.0,1.0,1.0,2,2
593,59,83,1383,42771000.0,2,1.0,1.0,1.0,2,4
594,59,55,1386,45091000.0,2,1.0,1.0,1.0,3,3
595,59,95,1397,49474000.0,2,1.0,1.0,1.0,4,4
596,59,80,1394,53750000.0,2,1.0,1.0,1.0,2,5
597,59,115,1400,53043000.0,2,1.0,1.0,1.0,1,5
598,59,67,1399,48955000.0,2,1.0,1.0,1.0,2,2
599,59,58,1397,43966000.0,1,1.0,1.0,1.0,5,5
600,59,70,1398,51429000.0,1,1.0,1.0,1.0,5,5
601,59,170,1400,55882000.0,3,1.0,1.0,1.0,5,5
602,59,60,1395,42500000.0,1,1.0,1.0,1.0,5,5
603,59,75,1391,46667000.0,2,1.0,1.0,1.0,5,5
604,59,60,1393,46667000.0,1,1.0,1.0,1.0,3,3
605,59,102,1382,38529000.0,2,0.0,1.0,1.0,1,1
606,59,66,1398,48485000.0,2,1.0,1.0,1.0,4,4
607,59,127,1389,51181000.0,3,1.0,1.0,1.0,2,4
608,59,105,1395,46667000.0,2,1.0,1.0,1.0,2,5
609,59,71,1395,45070000.0,1,1.0,1.0,0.0,5,5
610,59,90,1385,44444000.0,2,1.0,1.0,1.0,3,5
611,59,100,1388,39000000.0,2,1.0,1.0,1.0,1,1
612,59,59,1400,50000000.0,1,1.0,1.0,1.0,4,5
613,59,145,1385,42069000.0,3,1.0,1.0,1.0,1,1
614,59,80,1400,48750000.0,2,1.0,1.0,1.0,3,5
615,59,98,1390,48163000.0,2,1.0,1.0,1.0,3,5
616,59,75,1390,36000000.0,2,1.0,1.0,1.0,1,4
617,59,65,1384,30769000.0,1,0.0,1.0,1.0,1,1
618,59,86,1381,38953000.0,1,0.0,0.0,1.0,2,2
619,59,68,1400,51471000.0,2,1.0,1.0,1.0,12,12
620,59,68,1398,62500000.0,2,1.0,1.0,1.0,3,3
621,59,80,1400,60000000.0,2,1.0,1.0,1.0,2,5
622,59,76,1383,37500000.0,2,0.0,1.0,1.0,2,4
623,59,45,1399,62222000.0,1,1.0,1.0,1.0,5,5
624,59,125,1385,44400000.0,3,1.0,1.0,1.0,5,5
625,59,58,1398,43793000.0,1,1.0,1.0,1.0,5,5
626,59,80,1381,36000000.0,2,0.0,1.0,1.0,2,2
627,59,68,1381,36765000.0,2,0.0,1.0,0.0,2,2
628,59,81,1390,51235000.0,2,1.0,1.0,1.0,2,2
629,59,80,1380,40000000.0,2,1.0,1.0,0.0,4,4
630,59,120,1395,45417000.0,3,1.0,1.0,1.0,2,2
631,59,75,1395,48000000.0,2,1.0,1.0,1.0,4,4
632,59,80,1400,52500000.0,2,1.0,1.0,1.0,3,3
633,59,90,1392,47778000.0,2,1.0,1.0,1.0,3,3
634,59,50,1400,55000000.0,1,1.0,1.0,1.0,6,20
635,59,75,1385,35000000.0,2,0.0,1.0,1.0,4,4
636,59,82,1386,42683000.0,2,1.0,1.0,1.0,2,2
637,59,57,1394,44737000.0,1,1.0,1.0,0.0,5,5
638,59,80,1380,37750000.0,2,0.0,1.0,1.0,1,1
639,59,48,1384,43750000.0,1,0.0,0.0,1.0,0,4
640,59,77,1392,48052000.0,2,1.0,1.0,1.0,2,5
641,59,100,1389,39000000.0,2,0.0,1.0,1.0,1,4
642,59,72,1386,59306000.0,2,1.0,1.0,1.0,20,20
643,59,79,1396,41772000.0,2,1.0,1.0,1.0,3,5
644,59,118,1394,45763000.0,3,1.0,1.0,1.0,2,2
645,59,60,1384,44000000.0,1,1.0,1.0,1.0,0,0
646,59,94,1396,45745000.0,2,1.0,1.0,1.0,3,5
647,59,118,1381,34322000.0,2,0.0,1.0,1.0,3,4
648,59,70,1380,55000000.0,2,1.0,1.0,1.0,17,17
649,59,60,1393,51167000.0,1,1.0,1.0,1.0,1,1
650,59,94,1396,48404000.0,2,1.0,1.0,1.0,2,5
651,59,78,1400,58974000.0,2,1.0,1.0,1.0,2,5
652,59,100,1382,41000000.0,2,1.0,1.0,1.0,1,1
653,59,60,1381,37500000.0,1,0.0,0.0,1.0,1,4
654,59,90,1389,47778000.0,2,1.0,1.0,1.0,5,5
655,59,70,1384,34286000.0,2,0.0,0.0,0.0,3,3
656,53,69,1384,36377000.0,2,0.0,0.0,1.0,0,0
657,59,106,1385,45755000.0,2,1.0,1.0,1.0,4,4
658,59,64,1385,34688000.0,2,0.0,1.0,0.0,4,4
659,59,103,1396,48252000.0,2,1.0,1.0,1.0,3,5
660,59,75,1398,50667000.0,2,1.0,1.0,1.0,2,2
661,59,115,1385,37826000.0,2,0.0,1.0,1.0,4,4
662,59,70,1400,54286000.0,2,1.0,1.0,1.0,5,5
663,59,115,1385,38000000.0,2,0.0,1.0,1.0,4,4
664,59,90,1400,56667000.0,2,1.0,1.0,1.0,15,15
665,59,60,1390,51167000.0,1,1.0,1.0,1.0,1,1
666,59,83,1388,37349000.0,2,0.0,1.0,1.0,3,3
667,59,83,1380,39759000.0,2,0.0,1.0,1.0,1,4
668,59,57,1382,42105000.0,1,0.0,1.0,1.0,2,2
669,59,91,1388,37912000.0,2,0.0,1.0,1.0,2,2
670,59,107,1387,42991000.0,2,1.0,1.0,1.0,1,5
671,59,94,1379,32447000.0,2,0.0,0.0,1.0,1,1
672,59,62,1382,37097000.0,2,1.0,1.0,1.0,2,5
673,59,125,1399,62000000.0,2,1.0,1.0,1.0,3,4
674,59,60,1398,48833000.0,1,1.0,1.0,1.0,4,4
675,59,37,1400,60811000.0,1,1.0,1.0,1.0,2,5
676,59,106,1400,55000000.0,2,1.0,1.0,1.0,1,1
677,59,107,1390,41589000.0,2,1.0,1.0,1.0,1,1
678,59,62,1400,60000000.0,1,1.0,1.0,1.0,2,2
679,59,90,1381,36111000.0,2,0.0,1.0,1.0,3,3
680,59,105,1394,46667000.0,2,1.0,1.0,1.0,2,5
681,59,57,1385,42982000.0,2,1.0,1.0,1.0,3,3
682,59,90,1391,46667000.0,2,1.0,1.0,1.0,5,5
683,59,105,1380,39000000.0,2,0.0,0.0,1.0,4,4
684,59,97,1393,49485000.0,2,1.0,1.0,1.0,5,5
685,59,102,1399,53922000.0,2,1.0,1.0,1.0,3,3
686,59,53,1400,44528000.0,1,1.0,1.0,1.0,1,1
687,59,90,1392,46667000.0,2,1.0,1.0,1.0,1,5
688,59,117,1391,59829000.0,2,1.0,1.0,1.0,7,7
689,59,130,1400,56154000.0,3,1.0,1.0,1.0,1,1
690,59,75,1389,45733000.0,2,1.0,1.0,1.0,4,4
691,59,50,1400,62000000.0,2,1.0,1.0,1.0,2,2
692,59,69,1400,62971000.0,2,1.0,1.0,1.0,2,2
693,59,70,1396,47143000.0,2,1.0,1.0,1.0,3,5
694,59,60,1393,47500000.0,1,1.0,1.0,0.0,1,1
695,59,100,1392,55000000.0,2,1.0,1.0,1.0,5,5
696,59,36,1400,60000000.0,1,1.0,1.0,1.0,2,5
697,59,67,1388,42537000.0,2,1.0,1.0,1.0,5,5
698,59,72,1400,60000000.0,2,1.0,1.0,1.0,2,5
699,59,92,1392,45000000.0,2,1.0,1.0,1.0,5,5
700,59,86,1388,44186000.0,2,1.0,1.0,1.0,5,5
701,59,105,1388,36667000.0,2,0.0,1.0,1.0,1,4
702,59,100,1385,39500000.0,2,1.0,1.0,1.0,1,5
703,59,100,1387,38500000.0,2,0.0,1.0,1.0,1,4
704,59,58,1394,43966000.0,1,1.0,1.0,1.0,5,5
705,59,70,1396,51429000.0,2,1.0,1.0,1.0,1,1
706,59,58,1381,40517000.0,1,0.0,1.0,1.0,2,2
707,59,52,1384,40962000.0,1,0.0,1.0,0.0,2,2
708,59,90,1390,43333000.0,2,1.0,1.0,1.0,4,4
709,59,60,1393,47500000.0,1,1.0,1.0,0.0,1,5
710,59,90,1387,40000000.0,2,0.0,1.0,1.0,2,2
711,59,103,1397,51456000.0,2,1.0,1.0,1.0,4,6
712,59,76,1378,30263000.0,2,0.0,0.0,1.0,2,4
713,59,62,1393,50000000.0,2,1.0,1.0,1.0,4,4
714,59,90,1383,38889000.0,2,0.0,1.0,1.0,3,3
715,59,63,1380,39683000.0,1,0.0,1.0,1.0,3,4
716,59,65,1384,38462000.0,2,1.0,1.0,1.0,5,5
717,59,101,1388,39604000.0,2,0.0,1.0,1.0,1,4
718,59,69,1383,36232000.0,2,0.0,1.0,1.0,2,4
719,59,71,1398,56056000.0,2,1.0,1.0,1.0,2,2
720,59,99,1390,46970000.0,2,1.0,1.0,1.0,3,3
721,59,45,1397,60000000.0,1,1.0,1.0,1.0,5,5
722,59,108,1400,58000000.0,2,1.0,1.0,1.0,4,5
723,59,103,1396,52427000.0,2,1.0,1.0,1.0,4,4
724,59,80,1396,51250000.0,2,1.0,1.0,1.0,2,5
725,59,80,1395,52500000.0,2,1.0,1.0,1.0,3,5
726,59,86,1397,48837000.0,2,1.0,1.0,1.0,2,6
727,59,82,1384,42683000.0,2,1.0,1.0,1.0,2,2
728,59,98,1392,48980000.0,2,1.0,1.0,1.0,4,5
729,59,103,1396,52427000.0,2,1.0,1.0,1.0,5,5
730,59,52,1382,41346000.0,1,0.0,1.0,1.0,2,2
731,59,70,1383,35000000.0,2,0.0,0.0,0.0,3,3
732,59,98,1394,43980000.0,2,1.0,1.0,1.0,4,4
733,59,92,1394,47826000.0,2,1.0,1.0,1.0,5,5
734,59,63,1380,42063000.0,2,1.0,1.0,1.0,3,3
735,59,51,1384,36275000.0,1,1.0,1.0,1.0,3,3
736,59,60,1380,38333000.0,1,0.0,1.0,1.0,3,3
737,59,79,1384,44810000.0,2,1.0,1.0,1.0,5,5
738,59,78,1380,32051000.0,2,0.0,0.0,1.0,4,4
739,59,84,1380,34524000.0,2,0.0,1.0,1.0,1,1
740,59,103,1400,53883000.0,2,1.0,1.0,1.0,3,3
741,59,152,1388,38816000.0,3,1.0,1.0,1.0,1,1
742,59,81,1395,50617000.0,2,1.0,1.0,1.0,2,5
743,59,97,1395,46907000.0,2,1.0,1.0,1.0,4,4
744,59,80,1381,41125000.0,2,1.0,1.0,1.0,2,2
745,59,60,1392,47500000.0,1,1.0,1.0,0.0,1,5
746,59,45,1382,50889000.0,1,1.0,1.0,1.0,0,5
747,59,69,1399,49275000.0,1,1.0,1.0,1.0,5,5
748,59,83,1387,48193000.0,2,1.0,1.0,1.0,5,5
749,59,55,1380,38182000.0,1,0.0,0.0,1.0,1,4
750,59,60,1395,42500000.0,1,1.0,1.0,1.0,5,5
751,59,70,1392,47143000.0,2,1.0,1.0,1.0,2,5
752,59,70,1399,53571000.0,1,1.0,1.0,1.0,5,5
753,59,85,1380,35294000.0,2,0.0,1.0,1.0,1,1
754,59,110,1388,39091000.0,2,1.0,1.0,1.0,1,1
755,59,40,1400,60000000.0,1,1.0,1.0,1.0,5,5
756,59,98,1390,47959000.0,2,1.0,1.0,1.0,3,3
757,59,60,1385,45833000.0,1,1.0,1.0,1.0,6,6
758,59,102,1388,39118000.0,2,1.0,1.0,1.0,4,4
759,59,60,1392,46667000.0,1,1.0,1.0,1.0,1,1
760,59,65,1386,36923000.0,1,0.0,1.0,1.0,1,1
761,59,74,1395,49324000.0,1,1.0,1.0,1.0,4,5
762,59,105,1396,47524000.0,2,1.0,1.0,1.0,3,5
763,59,63,1387,35873000.0,2,0.0,1.0,1.0,3,4
764,59,46,1397,58696000.0,1,1.0,1.0,1.0,5,5
765,59,80,1394,50625000.0,2,1.0,1.0,1.0,3,3
766,59,70,1385,44571000.0,2,1.0,1.0,1.0,3,3
767,59,55,1384,47273000.0,2,0.0,1.0,1.0,1,1
768,59,76,1400,47368000.0,2,1.0,1.0,1.0,4,4
769,59,85,1383,35294000.0,2,1.0,1.0,1.0,7,10
770,59,73,1400,50685000.0,2,1.0,1.0,1.0,4,5
771,59,72,1383,30556000.0,2,0.0,0.0,1.0,3,3
772,59,114,1400,51754000.0,2,1.0,1.0,1.0,1,4
773,59,60,1380,40000000.0,1,0.0,1.0,1.0,2,4
774,59,71,1400,56972000.0,2,1.0,1.0,1.0,2,2
775,59,58,1386,34483000.0,1,1.0,0.0,1.0,0,0
776,59,70,1382,35000000.0,2,1.0,1.0,1.0,1,1
777,59,60,1393,46667000.0,1,1.0,1.0,0.0,1,1
778,59,92,1396,50000000.0,2,1.0,1.0,1.0,2,2
779,59,70,1381,45714000.0,2,1.0,1.0,1.0,4,4
780,59,71,1380,33803000.0,2,0.0,0.0,1.0,2,4
781,59,92,1392,45109000.0,2,1.0,1.0,1.0,5,5
782,59,68,1385,42647000.0,2,1.0,1.0,1.0,5,5
783,59,66,1393,45455000.0,1,1.0,1.0,1.0,6,6
784,59,120,1400,50000000.0,3,1.0,1.0,1.0,4,5
785,59,98,1389,44898000.0,2,1.0,1.0,1.0,3,3
786,59,95,1394,41789000.0,2,1.0,1.0,1.0,1,5
787,59,103,1390,43689000.0,2,1.0,1.0,1.0,4,4
788,59,103,1390,42718000.0,2,1.0,1.0,1.0,2,2
789,59,82,1380,41707000.0,2,1.0,1.0,1.0,2,5
790,59,74,1380,33784000.0,2,0.0,1.0,1.0,4,4
791,59,80,1392,45625000.0,2,1.0,1.0,1.0,2,2
792,59,87,1387,43448000.0,2,1.0,1.0,1.0,5,5
793,59,105,1397,47238000.0,2,1.0,1.0,1.0,3,3
794,59,72,1384,36528000.0,1,0.0,1.0,1.0,1,1
795,59,60,1394,46667000.0,1,1.0,1.0,0.0,1,5
796,59,82,1390,39024000.0,2,1.0,1.0,0.0,5,5
797,59,82,1380,33537000.0,2,0.0,1.0,1.0,3,4
798,59,70,1383,32857000.0,2,0.0,1.0,1.0,4,4
799,59,115,1395,49565000.0,2,1.0,1.0,1.0,2,2
800,59,115,1400,61461000.0,2,1.0,1.0,1.0,1,5
801,59,85,1387,47000000.0,2,1.0,1.0,1.0,5,5
802,59,60,1381,40833000.0,1,1.0,0.0,0.0,2,2
803,59,48,1396,62500000.0,1,1.0,1.0,1.0,1,1
804,59,57,1393,44737000.0,1,1.0,1.0,0.0,5,5
805,59,58,1380,41379000.0,1,0.0,0.0,1.0,3,3
806,59,45,1398,62222000.0,1,1.0,1.0,1.0,4,4
807,59,96,1399,52604000.0,2,1.0,1.0,1.0,5,5
808,59,70,1397,47857000.0,2,1.0,1.0,1.0,4,5
809,59,95,1383,31053000.0,2,0.0,1.0,1.0,2,2
810,59,56,1385,49107000.0,1,1.0,1.0,1.0,1,1
811,59,60,1400,46667000.0,1,1.0,1.0,1.0,8,8
812,59,78,1394,46154000.0,2,1.0,1.0,1.0,4,5
813,59,60,1394,43333000.0,1,1.0,1.0,0.0,5,5
814,59,105,1387,42857000.0,2,1.0,1.0,1.0,3,3
815,59,103,1396,52427000.0,2,1.0,1.0,1.0,4,4
816,59,95,1392,44211000.0,2,1.0,1.0,1.0,5,5
817,59,92,1390,45652000.0,2,1.0,1.0,1.0,2,2
818,59,124,1398,52016000.0,3,1.0,1.0,1.0,1,1
819,59,73,1398,43836000.0,2,1.0,1.0,1.0,3,3
820,59,58,1390,50000000.0,1,1.0,1.0,1.0,1,1
821,59,68,1400,53676000.0,1,1.0,1.0,1.0,16,16
822,59,79,1386,45570000.0,2,1.0,1.0,1.0,5,5
823,59,88,1399,47727000.0,2,1.0,1.0,1.0,3,3
824,59,60,1387,45000000.0,1,1.0,1.0,1.0,5,5
825,59,57,1382,41228000.0,1,1.0,1.0,1.0,3,3
826,59,71,1396,48592000.0,2,1.0,1.0,1.0,4,4
827,59,70,1399,55714000.0,2,1.0,1.0,1.0,10,24
828,59,55,1383,43091000.0,1,1.0,1.0,1.0,4,4
829,59,70,1390,49286000.0,2,1.0,1.0,1.0,2,2
830,59,105,1390,45714000.0,2,1.0,1.0,1.0,4,4
831,59,75,1380,40000000.0,2,0.0,1.0,1.0,2,2
832,59,106,1388,41509000.0,2,1.0,1.0,1.0,1,1
833,59,59,1393,40678000.0,1,1.0,1.0,1.0,2,2
834,59,92,1392,45000000.0,2,1.0,1.0,1.0,5,5
835,59,165,1390,35152000.0,3,1.0,1.0,1.0,1,1
836,59,63,1385,39683000.0,1,1.0,1.0,1.0,3,3
837,59,110,1400,42273000.0,2,1.0,1.0,1.0,4,4
838,59,62,1387,37935000.0,1,1.0,1.0,1.0,1,1
839,59,107,1386,44860000.0,2,1.0,1.0,1.0,4,4
840,59,113,1385,41150000.0,2,0.0,1.0,1.0,1,4
841,59,127,1387,43701000.0,3,1.0,1.0,1.0,2,2
